id,file,education,gender,siglaUf,siglaPartido,region,occupation,ethnicity,age_group
205863,2019.pkl,elementary school,M,RS,REPUBLICANOS,Sul,media worker,BRANCA,40-50
205865,2019.pkl,undergraduate,M,PR,PSD,Sul,broker/economist/banker,BRANCA,50-60
206231,2019.pkl,undergraduate,M,ES,PSB,Sudeste,journalist,BRANCA,50-60
207176,2019.pkl,undergraduate,F,MS,PSDB,Centro-Oeste,public servant,BRANCA,40-50
207309,2019.pkl,undergraduate,M,MG,UNIÃO,Sudeste,politician,BRANCA,40-50
209189,2019.pkl,undergraduate,M,BA,PT,Nordeste,veterinarian/agronomist,PARDA,60-70
211498,2019.pkl,elementary school,M,DF,PSD,Distrito Federal,public servant,PARDA,40-50
211649,2019.pkl,high school,M,RJ,UNIÃO,Sudeste,businessperson/entrepreneur,BRANCA,50-60
211866,2019.pkl,other,M,MG,CIDADANIA,Sudeste,other,,40-50
212504,2019.pkl,undergraduate,M,MG,AVANTE,Sudeste,businessperson/entrepreneur,BRANCA,50-60
212625,2019.pkl,other,M,MA,REPUBLICANOS,Nordeste,other,,60-70
212749,2019.pkl,other,M,RJ,PL,Sudeste,other,,40-50
213274,2019.pkl,undergraduate,M,SP,PSB,Sudeste,public servant,BRANCA,30-40
213679,2019.pkl,other,M,BA,PROS,Nordeste,other,,0-30
213854,2019.pkl,other,M,CE,UNIÃO,Nordeste,other,,60-70
213856,2019.pkl,undergraduate,M,CE,REPUBLICANOS,Nordeste,businessperson/entrepreneur,BRANCA,40-50
214445,2019.pkl,undergraduate,M,SC,PP,Sul,businessperson/entrepreneur,BRANCA,50-60
214477,2019.pkl,undergraduate,M,RR,PSD,Norte,politician,BRANCA,30-40
214694,2019.pkl,undergraduate,M,SC,PL,Sul,businessperson/entrepreneur,BRANCA,50-60
214865,2019.pkl,high school,M,BA,CIDADANIA,Nordeste,politician,PRETA,40-50
215042,2019.pkl,high school,M,RJ,PDT,Sudeste,businessperson/entrepreneur,PARDA,50-60
215043,2019.pkl,high school,M,MA,PHS,Nordeste,salesman,PRETA,30-40
215044,2019.pkl,other,F,PA,PSOL,Norte,other,,0-30
215045,2019.pkl,other,M,RJ,PP,Sudeste,other,,50-60
215361,2019.pkl,undergraduate,F,CE,PT,Nordeste,health professional,BRANCA,50-60
216198,2019.pkl,undergraduate,F,SC,PSDB,Sul,businessperson/entrepreneur,BRANCA,60-70
216313,2019.pkl,other,M,PB,PSDB,Nordeste,other,,0-30
216544,2019.pkl,other,M,RS,PSD,Sul,other,,60-70
216545,2019.pkl,high school,M,CE,PDT,Nordeste,businessperson/entrepreneur,BRANCA,30-40
217036,2019.pkl,high school,M,SP,REPUBLICANOS,Sudeste,public servant,BRANCA,30-40
217330,2019.pkl,high school,M,AP,PSC,Norte,politician,PARDA,40-50
217480,2019.pkl,other,M,RJ,PSD,Sudeste,other,PARDA,40-50
218086,2019.pkl,high school,F,SP,PRB,Sudeste,businessperson/entrepreneur,PARDA,40-50
218245,2019.pkl,undergraduate,M,AP,PL,Norte,politician,BRANCA,30-40
218741,2019.pkl,high school,M,PB,PSD,Nordeste,student,BRANCA,0-30
218879,2019.pkl,high school,M,CE,UNIÃO,Nordeste,farmer,BRANCA,40-50
219568,2019.pkl,undergraduate,M,TO,PSB,Norte,judge/lawyer/prosecutor,PARDA,30-40
219585,2019.pkl,other,M,PR,PP,Sul,other,PARDA,50-60
219592,2019.pkl,other,M,RO,PSC,Norte,other,,30-40
219599,2019.pkl,undergraduate,M,SP,PODE,Sudeste,military,PARDA,40-50
219920,2019.pkl,undergraduate,M,PE,PSB,Nordeste,politician,BRANCA,40-50
220008,2019.pkl,undergraduate,F,PB,PP,Nordeste,accountant,BRANCA,40-50
221147,2019.pkl,undergraduate,F,RS,MDB,Sul,military,BRANCA,40-50
221148,2019.pkl,other,M,SP,PT,Sudeste,other,PRETA,50-60
221149,2019.pkl,undergraduate,M,SP,PT,Sudeste,judge/lawyer/prosecutor,BRANCA,70-80
221157,2019.pkl,other,M,SC,UNIÃO,Sul,other,,30-40
221183,2019.pkl,undergraduate,M,SE,PCdoB,Nordeste,judge/lawyer/prosecutor,PARDA,50-60
131085,2019.pkl,,,,,,,,
220652,2019.pkl,,,,,,,,
220538,2022.pkl,,,,,,,,
220667,2022.pkl,,,,,,,,
220549,2022.pkl,,,,,,,,
220715,2022.pkl,,,,,,,,
66385,2023.pkl,undergraduate,M,PI,PP,Nordeste,politician,PARDA,50-60
73806,2023.pkl,undergraduate,F,MA,MDB,Nordeste,houseperson/retired,BRANCA,60-70
80815,2023.pkl,undergraduate,M,BA,PDT,Nordeste,politician,PARDA,40-50
88256,2023.pkl,undergraduate,M,PE,PV,Nordeste,dentist/medic,BRANCA,40-50
89536,2023.pkl,undergraduate,M,DF,REPUBLICANOS,Distrito Federal,judge/lawyer/prosecutor,BRANCA,50-60
91228,2023.pkl,undergraduate,M,PE,AVANTE,Nordeste,judge/lawyer/prosecutor,BRANCA,40-50
98148,2023.pkl,undergraduate,M,SC,MDB,Sul,politician,BRANCA,50-60
98615,2023.pkl,undergraduate,M,SC,PSD,Sul,politician,BRANCA,50-60
100689,2023.pkl,high school,M,GO,REPUBLICANOS,Centro-Oeste,businessperson/entrepreneur,PARDA,50-60
103758,2023.pkl,undergraduate,M,RS,PSD,Sul,judge/lawyer/prosecutor,BRANCA,50-60
104552,2023.pkl,undergraduate,F,AC,PP,Norte,university professor,BRANCA,50-60
107970,2023.pkl,high school,F,MG,PP,Sudeste,farmer,BRANCA,50-60
115200,2023.pkl,undergraduate,M,PB,REPUBLICANOS,Nordeste,politician,BRANCA,40-50
123086,2023.pkl,undergraduate,M,PI,PP,Nordeste,businessperson/entrepreneur,BRANCA,40-50
138286,2023.pkl,undergraduate,M,PR,PSD,Sul,journalist,PRETA,40-50
143942,2023.pkl,undergraduate,M,RJ,PSD,Sudeste,businessperson/entrepreneur,BRANCA,30-40
153423,2023.pkl,undergraduate,F,PA,MDB,Norte,politician,PARDA,40-50
160161,2023.pkl,undergraduate,M,RJ,PP,Sudeste,judge/lawyer/prosecutor,BRANCA,30-40
161440,2023.pkl,undergraduate,M,SC,MDB,Sul,journalist,BRANCA,30-40
162067,2023.pkl,undergraduate,M,SP,PT,Sudeste,public relations,BRANCA,30-40
165470,2023.pkl,undergraduate,M,SE,UNIÃO,Nordeste,politician,BRANCA,30-40
171786,2023.pkl,undergraduate,M,MG,PT,Sudeste,judge/lawyer/prosecutor,PARDA,30-40
180214,2023.pkl,undergraduate,M,RR,UNIÃO,Norte,health professional,PARDA,40-50
204445,2023.pkl,undergraduate,M,RN,PT,Nordeste,businessperson/entrepreneur,PARDA,60-70
206018,2023.pkl,undergraduate,F,MG,PSOL,Sudeste,teacher,INDÍGENA,30-40
209787,2023.pkl,undergraduate,M,MG,PL,Sudeste,politician,BRANCA,0-30
210989,2023.pkl,undergraduate,M,MG,AVANTE,Sudeste,health professional,BRANCA,30-40
220526,2023.pkl,undergraduate,M,ES,PL,Sudeste,public servant,PARDA,40-50
220527,2023.pkl,high school,F,ES,PT,Sudeste,other,PRETA,30-40
220528,2023.pkl,undergraduate,M,ES,PODE,Sudeste,judge/lawyer/prosecutor,BRANCA,30-40
220529,2023.pkl,undergraduate,M,ES,PODE,Sudeste,public servant,PARDA,40-50
220530,2023.pkl,undergraduate,M,ES,REPUBLICANOS,Sudeste,other,PARDA,40-50
220531,2023.pkl,elementary school,M,DF,REPUBLICANOS,Distrito Federal,businessperson/entrepreneur,PARDA,50-60
220532,2023.pkl,undergraduate,M,DF,MDB,Distrito Federal,politician,BRANCA,30-40
220533,2023.pkl,undergraduate,M,DF,PV,Distrito Federal,politician,PARDA,40-50
220534,2023.pkl,undergraduate,M,DF,REPUBLICANOS,Distrito Federal,journalist,PARDA,40-50
220536,2023.pkl,undergraduate,M,RR,PSD,Norte,businessperson/entrepreneur,BRANCA,30-40
220537,2023.pkl,undergraduate,F,RR,MDB,Norte,businessperson/entrepreneur,PARDA,40-50
220539,2023.pkl,undergraduate,M,RR,REPUBLICANOS,Norte,public servant,PARDA,40-50
220540,2023.pkl,undergraduate,M,RR,MDB,Norte,businessperson/entrepreneur,BRANCA,40-50
220542,2023.pkl,undergraduate,M,TO,REPUBLICANOS,Norte,judge/lawyer/prosecutor,BRANCA,30-40
220543,2023.pkl,undergraduate,M,TO,REPUBLICANOS,Norte,politician,PARDA,40-50
220544,2023.pkl,undergraduate,M,TO,REPUBLICANOS,Norte,politician,PARDA,60-70
220545,2023.pkl,undergraduate,M,TO,PL,Norte,farmer,PARDA,30-40
220546,2023.pkl,undergraduate,M,MS,PL,Centro-Oeste,farmer,BRANCA,40-50
220547,2023.pkl,undergraduate,M,MS,PL,Centro-Oeste,judge/lawyer/prosecutor,BRANCA,40-50
220548,2023.pkl,high school,F,MS,PT,Centro-Oeste,politician,BRANCA,0-30
220550,2023.pkl,undergraduate,M,RS,PODE,Sul,politician,BRANCA,30-40
220551,2023.pkl,undergraduate,F,RS,REPUBLICANOS,Sul,politician,BRANCA,30-40
220552,2023.pkl,undergraduate,M,RS,REPUBLICANOS,Sul,military,BRANCA,40-50
220553,2023.pkl,undergraduate,F,RS,PT,Sul,politician,PRETA,30-40
220554,2023.pkl,undergraduate,M,RS,PT,Sul,judge/lawyer/prosecutor,BRANCA,50-60
220555,2023.pkl,undergraduate,F,RS,PCdoB,Sul,politician,PRETA,30-40
220556,2023.pkl,undergraduate,F,SC,PT,Sul,health professional,BRANCA,50-60
220557,2023.pkl,undergraduate,F,SC,PL,Sul,judge/lawyer/prosecutor,BRANCA,40-50
220558,2023.pkl,undergraduate,M,SC,PL,Sul,driver,BRANCA,30-40
220559,2023.pkl,undergraduate,F,SC,PL,Sul,judge/lawyer/prosecutor,BRANCA,30-40
220560,2023.pkl,undergraduate,M,SE,PP,Nordeste,judge/lawyer/prosecutor,PARDA,30-40
220561,2023.pkl,undergraduate,F,SE,PSD,Nordeste,judge/lawyer/prosecutor,BRANCA,40-50
220563,2023.pkl,high school,M,SE,PL,Nordeste,student,PARDA,0-30
220564,2023.pkl,undergraduate,F,SE,UNIÃO,Nordeste,judge/lawyer/prosecutor,BRANCA,0-30
220565,2023.pkl,undergraduate,F,GO,PT,Centro-Oeste,military,BRANCA,40-50
220566,2023.pkl,undergraduate,F,GO,PSDB,Centro-Oeste,politician,BRANCA,60-70
220567,2023.pkl,high school,M,GO,REPUBLICANOS,Centro-Oeste,politician,PARDA,40-50
220568,2023.pkl,high school,M,GO,PL,Centro-Oeste,businessperson/entrepreneur,BRANCA,40-50
220569,2023.pkl,undergraduate,F,GO,UNIÃO,Centro-Oeste,journalist,PARDA,40-50
220570,2023.pkl,undergraduate,M,GO,PSD,Centro-Oeste,dentist/medic,BRANCA,30-40
220571,2023.pkl,high school,M,GO,PL,Centro-Oeste,businessperson/entrepreneur,BRANCA,50-60
220572,2023.pkl,undergraduate,F,GO,MDB,Centro-Oeste,politician,BRANCA,30-40
220573,2023.pkl,undergraduate,M,AP,PDT,Norte,public servant,PARDA,40-50
220574,2023.pkl,undergraduate,M,PB,PL,Nordeste,politician,BRANCA,40-50
220575,2023.pkl,undergraduate,F,AP,PL,Norte,businessperson/entrepreneur,BRANCA,50-60
220576,2023.pkl,undergraduate,M,AL,UNIÃO,Nordeste,judge/lawyer/prosecutor,BRANCA,50-60
220577,2023.pkl,undergraduate,M,AP,MDB,Norte,dentist/medic,BRANCA,30-40
220578,2023.pkl,undergraduate,M,AP,PDT,Norte,public servant,PARDA,40-50
220579,2023.pkl,undergraduate,F,AP,PL,Norte,health professional,INDÍGENA,40-50
220580,2023.pkl,undergraduate,F,AP,PDT,Norte,teacher,BRANCA,50-60
220581,2023.pkl,undergraduate,M,AL,PV,Nordeste,farmer,BRANCA,30-40
220582,2023.pkl,undergraduate,M,AL,PP,Nordeste,other,BRANCA,30-40
220583,2023.pkl,undergraduate,M,AL,PP,Nordeste,other,PARDA,40-50
220584,2023.pkl,undergraduate,M,PB,REPUBLICANOS,Nordeste,judge/lawyer/prosecutor,BRANCA,40-50
220585,2023.pkl,high school,M,PB,PP,Nordeste,businessperson/entrepreneur,BRANCA,40-50
220586,2023.pkl,undergraduate,M,AL,MDB,Nordeste,businessperson/entrepreneur,BRANCA,40-50
220587,2023.pkl,undergraduate,M,AC,PP,Norte,politician,BRANCA,40-50
220588,2023.pkl,undergraduate,M,AC,REPUBLICANOS,Norte,politician,BRANCA,40-50
220589,2023.pkl,undergraduate,M,AC,UNIÃO,Norte,politician,BRANCA,40-50
220590,2023.pkl,undergraduate,M,AC,UNIÃO,Norte,military,PRETA,40-50
220591,2023.pkl,undergraduate,F,AC,UNIÃO,Norte,politician,PARDA,40-50
220592,2023.pkl,no education,M,AC,PP,Norte,salesman,PARDA,50-60
220593,2023.pkl,undergraduate,M,MT,PL,Centro-Oeste,engineer/architect,BRANCA,30-40
220594,2023.pkl,undergraduate,M,MT,UNIÃO,Centro-Oeste,military,PARDA,40-50
220595,2023.pkl,undergraduate,F,MT,PL,Centro-Oeste,military,BRANCA,40-50
220596,2023.pkl,undergraduate,F,MT,PL,Centro-Oeste,journalist,BRANCA,30-40
220597,2023.pkl,undergraduate,M,RO,MDB,Norte,military,BRANCA,40-50
220598,2023.pkl,undergraduate,M,RJ,PSOL,Sudeste,politician,BRANCA,40-50
220599,2023.pkl,undergraduate,M,RJ,REPUBLICANOS,Sudeste,engineer/architect,BRANCA,60-70
220600,2023.pkl,elementary school,M,RO,UNIÃO,Norte,politician,BRANCA,60-70
220601,2023.pkl,undergraduate,M,RJ,PT,Sudeste,social scientist/historian,BRANCA,50-60
220602,2023.pkl,undergraduate,M,RJ,PT,Sudeste,dentist/medic,PARDA,40-50
220603,2023.pkl,undergraduate,F,RJ,UNIÃO,Sudeste,publicist,BRANCA,30-40
220604,2023.pkl,undergraduate,M,RJ,PDT,Sudeste,judge/lawyer/prosecutor,BRANCA,40-50
220605,2023.pkl,undergraduate,M,RJ,PSB,Sudeste,other,BRANCA,60-70
220606,2023.pkl,undergraduate,M,RJ,PT,Sudeste,politician,BRANCA,60-70
220607,2023.pkl,undergraduate,M,RJ,PDT,Sudeste,politician,PARDA,50-60
220608,2023.pkl,undergraduate,F,RO,UNIÃO,Norte,journalist,PARDA,30-40
220610,2023.pkl,undergraduate,M,RO,UNIÃO,Norte,dentist/medic,BRANCA,40-50
220611,2023.pkl,undergraduate,M,RJ,PL,Sudeste,military,BRANCA,50-60
220612,2023.pkl,high school,M,RJ,PP,Sudeste,salesman,,50-60
220613,2023.pkl,high school,M,RJ,PL,Sudeste,religious,PARDA,60-70
220614,2023.pkl,undergraduate,M,RJ,PSD,Sudeste,dentist/medic,BRANCA,40-50
220615,2023.pkl,undergraduate,M,RJ,PSOL,Sudeste,actor/musician,PRETA,30-40
220616,2023.pkl,high school,M,RJ,PL,Sudeste,politician,BRANCA,30-40
220617,2023.pkl,high school,M,RJ,UNIÃO,Sudeste,farmer,BRANCA,30-40
220618,2023.pkl,undergraduate,M,RJ,PODE,Sudeste,military,PARDA,40-50
220619,2023.pkl,undergraduate,M,RJ,PL,Sudeste,public servant,BRANCA,40-50
220620,2023.pkl,undergraduate,F,MG,PL,Sudeste,politician,BRANCA,50-60
220621,2023.pkl,undergraduate,M,RN,PL,Nordeste,military,BRANCA,30-40
220622,2023.pkl,high school,F,MG,PODE,Sudeste,politician,PARDA,40-50
220623,2023.pkl,undergraduate,F,MG,PDT,Sudeste,politician,BRANCA,40-50
220624,2023.pkl,undergraduate,M,RN,PL,Nordeste,businessperson/entrepreneur,BRANCA,60-70
220625,2023.pkl,undergraduate,F,MG,AVANTE,Sudeste,military,PARDA,40-50
220626,2023.pkl,undergraduate,M,MG,UNIÃO,Sudeste,judge/lawyer/prosecutor,BRANCA,50-60
220627,2023.pkl,high school,M,RN,UNIÃO,Nordeste,politician,BRANCA,50-60
220628,2023.pkl,high school,M,MG,PL,Sudeste,farmer,BRANCA,30-40
220629,2023.pkl,undergraduate,F,MG,PT,Sudeste,politician,PRETA,0-30
220630,2023.pkl,undergraduate,M,MG,PATRIOTA,Sudeste,military,AMARELA,0-30
220631,2023.pkl,undergraduate,M,MG,REPUBLICANOS,Sudeste,judge/lawyer/prosecutor,PARDA,0-30
220632,2023.pkl,undergraduate,F,MG,PT,Sudeste,university professor,BRANCA,30-40
220633,2023.pkl,undergraduate,M,SP,PL,Sudeste,judge/lawyer/prosecutor,BRANCA,40-50
220634,2023.pkl,undergraduate,M,SP,PSB,Sudeste,other,PARDA,30-40
220635,2023.pkl,undergraduate,M,SP,PODE,Sudeste,politician,BRANCA,30-40
220636,2023.pkl,undergraduate,M,SP,PT,Sudeste,blue collar,BRANCA,60-70
220637,2023.pkl,undergraduate,F,SP,REDE,Sudeste,social scientist/historian,PRETA,60-70
220638,2023.pkl,undergraduate,M,SP,PL,Sudeste,judge/lawyer/prosecutor,BRANCA,70-80
220639,2023.pkl,undergraduate,M,SP,PSOL,Sudeste,university professor,BRANCA,30-40
220640,2023.pkl,undergraduate,F,SP,PT,Sudeste,politician,INDÍGENA,40-50
220641,2023.pkl,high school,M,SP,PODE,Sudeste,politician,BRANCA,30-40
220642,2023.pkl,undergraduate,M,SP,PP,Sudeste,politician,BRANCA,30-40
220643,2023.pkl,undergraduate,F,SP,PSOL,Sudeste,businessperson/entrepreneur,INDÍGENA,40-50
220644,2023.pkl,undergraduate,F,SP,UNIÃO,Sudeste,judge/lawyer/prosecutor,BRANCA,40-50
220645,2023.pkl,undergraduate,F,SP,PSOL,Sudeste,politician,PRETA,0-30
220646,2023.pkl,undergraduate,M,SP,UNIÃO,Sudeste,politician,BRANCA,30-40
220647,2023.pkl,undergraduate,M,SP,PP,Sudeste,businessperson/entrepreneur,BRANCA,40-50
220649,2023.pkl,undergraduate,M,SP,PP,Sudeste,military,PRETA,40-50
220650,2023.pkl,undergraduate,M,SP,PSDB,Sudeste,judge/lawyer/prosecutor,BRANCA,40-50
220651,2023.pkl,undergraduate,F,SP,MDB,Sudeste,journalist,BRANCA,40-50
220653,2023.pkl,undergraduate,M,SP,MDB,Sudeste,publicist,BRANCA,50-60
220654,2023.pkl,undergraduate,M,SP,PL,Sudeste,military,BRANCA,30-40
220655,2023.pkl,high school,M,SP,PL,Sudeste,other,BRANCA,50-60
220656,2023.pkl,undergraduate,F,CE,UNIÃO,Nordeste,politician,BRANCA,50-60
220657,2023.pkl,undergraduate,M,CE,PL,Nordeste,politician,BRANCA,0-30
220658,2023.pkl,undergraduate,M,CE,PSD,Nordeste,businessperson/entrepreneur,BRANCA,50-60
220659,2023.pkl,high school,F,CE,UNIÃO,Nordeste,houseperson/retired,PRETA,40-50
220660,2023.pkl,high school,M,CE,MDB,Nordeste,businessperson/entrepreneur,BRANCA,30-40
220661,2023.pkl,high school,M,CE,PL,Nordeste,salesman,PARDA,0-30
220662,2023.pkl,undergraduate,M,PE,PSB,Nordeste,politician,BRANCA,30-40
220663,2023.pkl,undergraduate,M,PE,PSB,Nordeste,politician,BRANCA,50-60
220664,2023.pkl,undergraduate,M,PE,PSB,Nordeste,politician,BRANCA,50-60
220665,2023.pkl,high school,F,PE,PP,Nordeste,politician,BRANCA,30-40
220666,2023.pkl,undergraduate,M,PE,PL,Nordeste,businessperson/entrepreneur,BRANCA,60-70
220668,2023.pkl,undergraduate,F,PE,SOLIDARIEDADE,Nordeste,judge/lawyer/prosecutor,BRANCA,0-30
220669,2023.pkl,high school,M,PE,PP,Nordeste,student,BRANCA,0-30
220670,2023.pkl,undergraduate,F,PE,MDB,Nordeste,health professional,BRANCA,30-40
220671,2023.pkl,high school,F,PA,PT,Norte,politician,PRETA,50-60
220672,2023.pkl,high school,M,PA,MDB,Norte,businessperson/entrepreneur,PARDA,40-50
220673,2023.pkl,undergraduate,M,PA,PL,Norte,politician,PARDA,40-50
220674,2023.pkl,undergraduate,F,PA,MDB,Norte,dentist/medic,BRANCA,30-40
220675,2023.pkl,undergraduate,M,PA,MDB,Norte,businessperson/entrepreneur,BRANCA,40-50
220676,2023.pkl,undergraduate,F,PA,MDB,Norte,businessperson/entrepreneur,PARDA,0-30
220677,2023.pkl,high school,M,PA,MDB,Norte,businessperson/entrepreneur,BRANCA,50-60
220681,2023.pkl,high school,M,MA,PODE,Nordeste,businessperson/entrepreneur,BRANCA,40-50
220682,2023.pkl,high school,M,PR,PT,Sul,houseperson/retired,BRANCA,60-70
220683,2023.pkl,undergraduate,M,PR,PSDB,Sul,engineer/architect,BRANCA,50-60
220684,2023.pkl,undergraduate,M,PR,PP,Sul,judge/lawyer/prosecutor,BRANCA,30-40
220685,2023.pkl,undergraduate,M,PR,PSD,Sul,businessperson/entrepreneur,BRANCA,30-40
220686,2023.pkl,undergraduate,M,MA,PSB,Nordeste,judge/lawyer/prosecutor,PARDA,30-40
220687,2023.pkl,undergraduate,M,MA,PDT,Nordeste,politician,BRANCA,50-60
220688,2023.pkl,undergraduate,M,PI,PT,Nordeste,politician,PRETA,40-50
220689,2023.pkl,undergraduate,F,MA,PL,Nordeste,politician,PARDA,40-50
220690,2023.pkl,undergraduate,M,BA,PL,Nordeste,military,PARDA,40-50
220691,2023.pkl,high school,M,BA,PSD,Nordeste,politician,BRANCA,30-40
220692,2023.pkl,elementary school,M,BA,UNIÃO,Nordeste,politician,PARDA,40-50
220693,2023.pkl,undergraduate,F,BA,PL,Nordeste,businessperson/entrepreneur,BRANCA,40-50
220694,2023.pkl,high school,M,BA,MDB,Nordeste,other,BRANCA,40-50
220695,2023.pkl,undergraduate,F,BA,REPUBLICANOS,Nordeste,judge/lawyer/prosecutor,BRANCA,50-60
220696,2023.pkl,undergraduate,F,BA,PT,Nordeste,judge/lawyer/prosecutor,PARDA,40-50
220697,2023.pkl,high school,M,PI,PV,Nordeste,businessperson/entrepreneur,PARDA,30-40
220698,2023.pkl,undergraduate,M,PR,PSD,Sul,public servant,BRANCA,50-60
220699,2023.pkl,undergraduate,M,PI,PSD,Nordeste,engineer/architect,BRANCA,40-50
220700,2023.pkl,undergraduate,M,PI,PT,Nordeste,public servant,BRANCA,50-60
220701,2023.pkl,undergraduate,M,PR,UNIÃO,Sul,military,BRANCA,30-40
220702,2023.pkl,elementary school,M,PR,UNIÃO,Sul,businessperson/entrepreneur,BRANCA,30-40
220703,2023.pkl,undergraduate,M,BA,PP,Nordeste,judge/lawyer/prosecutor,PARDA,0-30
220704,2023.pkl,undergraduate,F,PR,PT,Sul,teacher,PRETA,30-40
220705,2023.pkl,undergraduate,M,PR,PODE,Sul,judge/lawyer/prosecutor,BRANCA,40-50
220706,2023.pkl,undergraduate,M,PR,UNIÃO,Sul,businessperson/entrepreneur,BRANCA,40-50
220707,2023.pkl,undergraduate,F,MA,PP,Nordeste,engineer/architect,PARDA,0-30
220708,2023.pkl,undergraduate,M,BA,PSD,Nordeste,judge/lawyer/prosecutor,BRANCA,30-40
220712,2023.pkl,high school,M,AM,UNIÃO,Norte,politician,BRANCA,0-30
220713,2023.pkl,high school,M,AM,UNIÃO,Norte,politician,BRANCA,30-40
220714,2023.pkl,high school,M,AM,REPUBLICANOS,Norte,businessperson/entrepreneur,PARDA,0-30
221328,2023.pkl,undergraduate,M,SP,PL,Sudeste,businessperson/entrepreneur,PARDA,50-60
221329,2023.pkl,undergraduate,M,RJ,UNIÃO,Sudeste,businessperson/entrepreneur,BRANCA,40-50
221338,2023.pkl,undergraduate,F,SP,PSOL,Sudeste,other,BRANCA,40-50
221339,2023.pkl,undergraduate,M,MA,UNIÃO,Nordeste,dentist/medic,PARDA,40-50
221378,2023.pkl,undergraduate,F,RS,PT,Sul,other,PRETA,50-60
222142,2023.pkl,undergraduate,M,SP,PP,Sudeste,politician,BRANCA,60-70
222429,2023.pkl,high school,M,RJ,REPUBLICANOS,Sudeste,media worker,PARDA,50-60
223128,2023.pkl,high school,M,PR,PSD,Sul,businessperson/entrepreneur,BRANCA,30-40
224117,2023.pkl,undergraduate,M,RR,REPUBLICANOS,Norte,politician,BRANCA,30-40
224333,2023.pkl,undergraduate,M,PR,PT,Sul,farmer,BRANCA,50-60
225386,2023.pkl,undergraduate,M,RJ,PSD,Sudeste,politician,BRANCA,0-30
225727,2023.pkl,undergraduate,F,MT,MDB,Centro-Oeste,judge/lawyer/prosecutor,BRANCA,30-40
225730,2023.pkl,undergraduate,F,CE,PDT,Nordeste,health professional,BRANCA,30-40
226075,2023.pkl,undergraduate,F,CE,PL,Nordeste,journalist,PARDA,30-40
226179,2023.pkl,undergraduate,F,MT,UNIÃO,Centro-Oeste,public servant,PRETA,40-50
226410,2023.pkl,undergraduate,M,GO,MDB,Centro-Oeste,businessperson/entrepreneur,BRANCA,40-50
226553,2023.pkl,undergraduate,F,CE,PSD,Nordeste,health professional,PARDA,40-50
226708,2023.pkl,undergraduate,M,MA,PP,Nordeste,university professor,BRANCA,50-60
226837,2023.pkl,undergraduate,M,SP,PSD,Sudeste,businessperson/entrepreneur,BRANCA,30-40
227275,2023.pkl,undergraduate,F,MA,REPUBLICANOS,Nordeste,judge/lawyer/prosecutor,PARDA,0-30
227310,2023.pkl,undergraduate,M,MA,PL,Nordeste,businessperson/entrepreneur,PARDA,50-60
227323,2023.pkl,high school,M,MA,PL,Nordeste,businessperson/entrepreneur,BRANCA,30-40
227324,2023.pkl,undergraduate,M,MA,PL,Nordeste,salesman,PARDA,30-40
227370,2023.pkl,undergraduate,M,MG,PATRIOTA,Sudeste,judge/lawyer/prosecutor,BRANCA,40-50
227401,2023.pkl,undergraduate,M,AC,UNIÃO,Norte,dentist/medic,BRANCA,40-50
227433,2023.pkl,undergraduate,M,SP,UNIÃO,Sudeste,other,PARDA,40-50
